t 	x 	v
61.0900	0.0060	-0.0523
61.1000	0.0055	-0.0524
61.1100	0.0050	-0.0524
61.1200	0.0045	-0.0524
61.1300	0.0040	-0.0525
61.1400	0.0034	-0.0525
61.1500	0.0029	-0.0525
61.1600	0.0024	-0.0525
61.1700	0.0019	-0.0525
61.1800	0.0013	-0.0525
61.1900	0.0008	-0.0525
61.2000	0.0003	-0.0525
61.2100	-0.0002	-0.0524
61.2200	-0.0008	-0.0524
61.2300	-0.0013	-0.0524
61.2400	-0.0018	-0.0523
61.2500	-0.0023	-0.0523
61.2600	-0.0029	-0.0523
61.2700	-0.0034	-0.0522
61.2800	-0.0039	-0.0521
61.2900	-0.0044	-0.0521
61.3000	-0.0049	-0.0520
61.3100	-0.0055	-0.0519
61.3200	-0.0060	-0.0519
61.3300	-0.0065	-0.0518
61.3400	-0.0070	-0.0517
61.3500	-0.0075	-0.0516
61.3600	-0.0081	-0.0515
61.3700	-0.0086	-0.0514
61.3800	-0.0091	-0.0513
61.3900	-0.0096	-0.0512
61.4000	-0.0101	-0.0511
61.4100	-0.0106	-0.0509
61.4200	-0.0111	-0.0508
61.4300	-0.0116	-0.0507
61.4400	-0.0121	-0.0505
61.4500	-0.0126	-0.0504
61.4600	-0.0131	-0.0503
61.4700	-0.0137	-0.0501
61.4800	-0.0142	-0.0499
61.4900	-0.0146	-0.0498
61.5000	-0.0151	-0.0496
61.5100	-0.0156	-0.0494
61.5200	-0.0161	-0.0493
61.5300	-0.0166	-0.0491
61.5400	-0.0171	-0.0489
61.5500	-0.0176	-0.0487
61.5600	-0.0181	-0.0485
61.5700	-0.0186	-0.0483
61.5800	-0.0191	-0.0481
61.5900	-0.0195	-0.0479
61.6000	-0.0200	-0.0477
61.6100	-0.0205	-0.0475
61.6200	-0.0210	-0.0472
61.6300	-0.0214	-0.0470
61.6400	-0.0219	-0.0468
61.6500	-0.0224	-0.0465
61.6600	-0.0228	-0.0463
61.6700	-0.0233	-0.0460
61.6800	-0.0238	-0.0458
61.6900	-0.0242	-0.0455
61.7000	-0.0247	-0.0453
61.7100	-0.0251	-0.0450
61.7200	-0.0256	-0.0447
61.7300	-0.0260	-0.0445
61.7400	-0.0265	-0.0442
61.7500	-0.0269	-0.0439
61.7600	-0.0273	-0.0436
61.7700	-0.0278	-0.0433
61.7800	-0.0282	-0.0430
61.7900	-0.0286	-0.0427
61.8000	-0.0291	-0.0424
61.8100	-0.0295	-0.0421
61.8200	-0.0299	-0.0418
61.8300	-0.0303	-0.0415
61.8400	-0.0307	-0.0412
61.8500	-0.0311	-0.0409
61.8600	-0.0315	-0.0405
61.8700	-0.0319	-0.0402
61.8800	-0.0323	-0.0399
61.8900	-0.0327	-0.0395
61.9000	-0.0331	-0.0392
61.9100	-0.0335	-0.0389
61.9200	-0.0339	-0.0385
61.9300	-0.0343	-0.0382
61.9400	-0.0347	-0.0378
61.9500	-0.0351	-0.0374
61.9600	-0.0354	-0.0371
61.9700	-0.0358	-0.0367
61.9800	-0.0362	-0.0363
61.9900	-0.0365	-0.0360
62.0000	-0.0369	-0.0356
62.0100	-0.0372	-0.0352
62.0200	-0.0376	-0.0348
62.0300	-0.0379	-0.0344
62.0400	-0.0383	-0.0341
62.0500	-0.0386	-0.0337
62.0600	-0.0389	-0.0333
62.0700	-0.0393	-0.0329
62.0800	-0.0396	-0.0325
62.0900	-0.0399	-0.0321
62.1000	-0.0402	-0.0317
62.1100	-0.0406	-0.0312
62.1200	-0.0409	-0.0308
62.1300	-0.0412	-0.0304
62.1400	-0.0415	-0.0300
62.1500	-0.0418	-0.0296
62.1600	-0.0421	-0.0291
62.1700	-0.0424	-0.0287
62.1800	-0.0426	-0.0283
62.1900	-0.0429	-0.0278
62.2000	-0.0432	-0.0274
62.2100	-0.0435	-0.0270
62.2200	-0.0437	-0.0265
62.2300	-0.0440	-0.0261
62.2400	-0.0443	-0.0256
62.2500	-0.0445	-0.0252
62.2600	-0.0448	-0.0247
62.2700	-0.0450	-0.0243
62.2800	-0.0453	-0.0238
62.2900	-0.0455	-0.0234
62.3000	-0.0457	-0.0229
62.3100	-0.0459	-0.0224
62.3200	-0.0462	-0.0220
62.3300	-0.0464	-0.0215
62.3400	-0.0466	-0.0210
62.3500	-0.0468	-0.0206
62.3600	-0.0470	-0.0201
62.3700	-0.0472	-0.0196
62.3800	-0.0474	-0.0192
62.3900	-0.0476	-0.0187
62.4000	-0.0478	-0.0182
62.4100	-0.0480	-0.0177
62.4200	-0.0481	-0.0172
62.4300	-0.0483	-0.0168
62.4400	-0.0485	-0.0163
62.4500	-0.0486	-0.0158
62.4600	-0.0488	-0.0153
62.4700	-0.0489	-0.0148
62.4800	-0.0491	-0.0143
62.4900	-0.0492	-0.0138
62.5000	-0.0494	-0.0133
62.5100	-0.0495	-0.0128
62.5200	-0.0496	-0.0123
62.5300	-0.0497	-0.0118
62.5400	-0.0498	-0.0113
62.5500	-0.0500	-0.0108
62.5600	-0.0501	-0.0103
62.5700	-0.0502	-0.0098
62.5800	-0.0503	-0.0093
62.5900	-0.0504	-0.0088
62.6000	-0.0504	-0.0083
62.6100	-0.0505	-0.0078
62.6200	-0.0506	-0.0073
62.6300	-0.0507	-0.0068
62.6400	-0.0507	-0.0063
62.6500	-0.0508	-0.0058
62.6600	-0.0508	-0.0053
62.6700	-0.0509	-0.0048
62.6800	-0.0509	-0.0043
62.6900	-0.0510	-0.0037
62.7000	-0.0510	-0.0032
62.7100	-0.0510	-0.0027
62.7200	-0.0511	-0.0022
62.7300	-0.0511	-0.0017
62.7400	-0.0511	-0.0012
62.7500	-0.0511	-0.0007
62.7600	-0.0511	-0.0002
62.7700	-0.0511	0.0003
62.7800	-0.0511	0.0009
62.7900	-0.0511	0.0014
62.8000	-0.0511	0.0019
62.8100	-0.0511	0.0024
62.8200	-0.0510	0.0029
62.8300	-0.0510	0.0034
62.8400	-0.0510	0.0039
62.8500	-0.0509	0.0044
62.8600	-0.0509	0.0049
62.8700	-0.0508	0.0054
62.8800	-0.0508	0.0059
62.8900	-0.0507	0.0065
62.9000	-0.0506	0.0070
62.9100	-0.0506	0.0075
62.9200	-0.0505	0.0080
62.9300	-0.0504	0.0085
62.9400	-0.0503	0.0090
62.9500	-0.0502	0.0095
62.9600	-0.0501	0.0100
62.9700	-0.0500	0.0105
62.9800	-0.0499	0.0110
62.9900	-0.0498	0.0115
63.0000	-0.0497	0.0120
63.0100	-0.0496	0.0125
63.0200	-0.0494	0.0130
63.0300	-0.0493	0.0135
63.0400	-0.0492	0.0139
63.0500	-0.0490	0.0144
63.0600	-0.0489	0.0149
63.0700	-0.0487	0.0154
63.0800	-0.0486	0.0159
63.0900	-0.0484	0.0164
63.1000	-0.0483	0.0169
63.1100	-0.0481	0.0173
63.1200	-0.0479	0.0178
63.1300	-0.0477	0.0183
63.1400	-0.0475	0.0188
63.1500	-0.0473	0.0192
63.1600	-0.0472	0.0197
63.1700	-0.0470	0.0202
63.1800	-0.0468	0.0206
63.1900	-0.0465	0.0211
63.2000	-0.0463	0.0216
63.2100	-0.0461	0.0220
63.2200	-0.0459	0.0225
63.2300	-0.0457	0.0229
63.2400	-0.0454	0.0234
63.2500	-0.0452	0.0238
63.2600	-0.0450	0.0243
63.2700	-0.0447	0.0247
63.2800	-0.0445	0.0252
63.2900	-0.0442	0.0256
63.3000	-0.0439	0.0260
63.3100	-0.0437	0.0265
63.3200	-0.0434	0.0269
63.3300	-0.0431	0.0273
63.3400	-0.0429	0.0278
63.3500	-0.0426	0.0282
63.3600	-0.0423	0.0286
63.3700	-0.0420	0.0290
63.3800	-0.0417	0.0294
63.3900	-0.0414	0.0298
63.4000	-0.0411	0.0302
63.4100	-0.0408	0.0306
63.4200	-0.0405	0.0310
63.4300	-0.0402	0.0314
63.4400	-0.0399	0.0318
63.4500	-0.0396	0.0322
63.4600	-0.0392	0.0326
63.4700	-0.0389	0.0330
63.4800	-0.0386	0.0334
63.4900	-0.0382	0.0337
63.5000	-0.0379	0.0341
63.5100	-0.0376	0.0345
63.5200	-0.0372	0.0349
63.5300	-0.0369	0.0352
63.5400	-0.0365	0.0356
63.5500	-0.0362	0.0359
63.5600	-0.0358	0.0363
63.5700	-0.0354	0.0366
63.5800	-0.0351	0.0370
63.5900	-0.0347	0.0373
63.6000	-0.0343	0.0376
63.6100	-0.0339	0.0380
63.6200	-0.0336	0.0383
63.6300	-0.0332	0.0386
63.6400	-0.0328	0.0389
63.6500	-0.0324	0.0392
63.6600	-0.0320	0.0396
63.6700	-0.0316	0.0399
63.6800	-0.0312	0.0402
63.6900	-0.0308	0.0405
63.7000	-0.0304	0.0408
63.7100	-0.0300	0.0410
63.7200	-0.0296	0.0413
63.7300	-0.0292	0.0416
63.7400	-0.0287	0.0419
63.7500	-0.0283	0.0422
63.7600	-0.0279	0.0424
63.7700	-0.0275	0.0427
63.7800	-0.0270	0.0430
63.7900	-0.0266	0.0432
63.8000	-0.0262	0.0435
63.8100	-0.0257	0.0437
63.8200	-0.0253	0.0439
63.8300	-0.0249	0.0442
63.8400	-0.0244	0.0444
63.8500	-0.0240	0.0446
63.8600	-0.0235	0.0449
63.8700	-0.0231	0.0451
63.8800	-0.0226	0.0453
63.8900	-0.0222	0.0455
63.9000	-0.0217	0.0457
63.9100	-0.0213	0.0459
63.9200	-0.0208	0.0461
63.9300	-0.0203	0.0463
63.9400	-0.0199	0.0465
63.9500	-0.0194	0.0467
63.9600	-0.0189	0.0468
63.9700	-0.0185	0.0470
63.9800	-0.0180	0.0472
63.9900	-0.0175	0.0473
64.0000	-0.0171	0.0475
64.0100	-0.0166	0.0476
64.0200	-0.0161	0.0478
64.0300	-0.0156	0.0479
64.0400	-0.0151	0.0481
64.0500	-0.0147	0.0482
64.0600	-0.0142	0.0483
64.0700	-0.0137	0.0484
64.0800	-0.0132	0.0486
64.0900	-0.0127	0.0487
64.1000	-0.0122	0.0488
64.1100	-0.0118	0.0489
64.1200	-0.0113	0.0490
64.1300	-0.0108	0.0491
64.1400	-0.0103	0.0492
64.1500	-0.0098	0.0492
64.1600	-0.0093	0.0493
64.1700	-0.0088	0.0494
64.1800	-0.0083	0.0494
64.1900	-0.0078	0.0495
64.2000	-0.0073	0.0496
64.2100	-0.0068	0.0496
64.2200	-0.0063	0.0497
64.2300	-0.0058	0.0497
64.2400	-0.0053	0.0497
64.2500	-0.0048	0.0498
64.2600	-0.0043	0.0498
64.2700	-0.0038	0.0498
64.2800	-0.0033	0.0498
64.2900	-0.0028	0.0499
64.3000	-0.0023	0.0499
64.3100	-0.0018	0.0499
64.3200	-0.0013	0.0499
64.3300	-0.0008	0.0499
64.3400	-0.0003	0.0498
64.3500	0.0002	0.0498
64.3600	0.0006	0.0498
64.3700	0.0011	0.0498
64.3800	0.0016	0.0497
64.3900	0.0021	0.0497
64.4000	0.0026	0.0497
64.4100	0.0031	0.0496
64.4200	0.0036	0.0496
64.4300	0.0041	0.0495
64.4400	0.0046	0.0494
64.4500	0.0051	0.0494
64.4600	0.0056	0.0493
64.4700	0.0061	0.0492
64.4800	0.0066	0.0491
64.4900	0.0071	0.0491
64.5000	0.0076	0.0490
64.5100	0.0081	0.0489
64.5200	0.0086	0.0488
64.5300	0.0090	0.0487
64.5400	0.0095	0.0486
64.5500	0.0100	0.0484
64.5600	0.0105	0.0483
64.5700	0.0110	0.0482
64.5800	0.0115	0.0481
64.5900	0.0119	0.0479
64.6000	0.0124	0.0478
64.6100	0.0129	0.0477
64.6200	0.0134	0.0475
64.6300	0.0138	0.0473
64.6400	0.0143	0.0472
64.6500	0.0148	0.0470
64.6600	0.0153	0.0469
64.6700	0.0157	0.0467
64.6800	0.0162	0.0465
64.6900	0.0167	0.0463
64.7000	0.0171	0.0462
64.7100	0.0176	0.0460
64.7200	0.0180	0.0458
64.7300	0.0185	0.0456
64.7400	0.0189	0.0454
64.7500	0.0194	0.0452
64.7600	0.0199	0.0449
64.7700	0.0203	0.0447
64.7800	0.0207	0.0445
64.7900	0.0212	0.0443
64.8000	0.0216	0.0441
64.8100	0.0221	0.0438
64.8200	0.0225	0.0436
64.8300	0.0229	0.0433
64.8400	0.0234	0.0431
64.8500	0.0238	0.0429
64.8600	0.0242	0.0426
64.8700	0.0247	0.0423
64.8800	0.0251	0.0421
64.8900	0.0255	0.0418
64.9000	0.0259	0.0415
64.9100	0.0263	0.0413
64.9200	0.0267	0.0410
64.9300	0.0271	0.0407
64.9400	0.0276	0.0404
64.9500	0.0280	0.0401
64.9600	0.0284	0.0398
64.9700	0.0288	0.0395
64.9800	0.0291	0.0392
64.9900	0.0295	0.0389
65.0000	0.0299	0.0386
65.0100	0.0303	0.0383
65.0200	0.0307	0.0380
65.0300	0.0311	0.0377
65.0400	0.0314	0.0374
65.0500	0.0318	0.0370
65.0600	0.0322	0.0367
65.0700	0.0326	0.0364
65.0800	0.0329	0.0360
65.0900	0.0333	0.0357
65.1000	0.0336	0.0353
65.1100	0.0340	0.0350
65.1200	0.0343	0.0346
65.1300	0.0347	0.0343
65.1400	0.0350	0.0339
65.1500	0.0354	0.0336
65.1600	0.0357	0.0332
65.1700	0.0360	0.0328
65.1800	0.0363	0.0325
65.1900	0.0367	0.0321
65.2000	0.0370	0.0317
65.2100	0.0373	0.0313
65.2200	0.0376	0.0310
65.2300	0.0379	0.0306
65.2400	0.0382	0.0302
65.2500	0.0385	0.0298
65.2600	0.0388	0.0294
65.2700	0.0391	0.0290
65.2800	0.0394	0.0286
65.2900	0.0397	0.0282
65.3000	0.0400	0.0278
65.3100	0.0402	0.0274
65.3200	0.0405	0.0270
65.3300	0.0408	0.0266
65.3400	0.0410	0.0262
65.3500	0.0413	0.0257
65.3600	0.0416	0.0253
65.3700	0.0418	0.0249
65.3800	0.0421	0.0245
65.3900	0.0423	0.0241
65.4000	0.0425	0.0236
65.4100	0.0428	0.0232
65.4200	0.0430	0.0228
65.4300	0.0432	0.0223
65.4400	0.0434	0.0219
65.4500	0.0437	0.0215
65.4600	0.0439	0.0210
65.4700	0.0441	0.0206
65.4800	0.0443	0.0201
65.4900	0.0445	0.0197
65.5000	0.0447	0.0192
65.5100	0.0449	0.0188
65.5200	0.0451	0.0183
65.5300	0.0452	0.0179
65.5400	0.0454	0.0174
65.5500	0.0456	0.0170
65.5600	0.0458	0.0165
65.5700	0.0459	0.0160
65.5800	0.0461	0.0156
65.5900	0.0462	0.0151
65.6000	0.0464	0.0147
65.6100	0.0465	0.0142
65.6200	0.0467	0.0137
65.6300	0.0468	0.0132
65.6400	0.0469	0.0128
65.6500	0.0471	0.0123
65.6600	0.0472	0.0118
65.6700	0.0473	0.0114
65.6800	0.0474	0.0109
65.6900	0.0475	0.0104
65.7000	0.0476	0.0099
65.7100	0.0477	0.0095
65.7200	0.0478	0.0090
65.7300	0.0479	0.0085
65.7400	0.0480	0.0080
65.7500	0.0480	0.0075
65.7600	0.0481	0.0071
65.7700	0.0482	0.0066
65.7800	0.0482	0.0061
65.7900	0.0483	0.0056
65.8000	0.0484	0.0051
65.8100	0.0484	0.0046
65.8200	0.0485	0.0042
65.8300	0.0485	0.0037
65.8400	0.0485	0.0032
65.8500	0.0486	0.0027
65.8600	0.0486	0.0022
65.8700	0.0486	0.0017
65.8800	0.0486	0.0012
65.8900	0.0486	0.0008
65.9000	0.0486	0.0003
65.9100	0.0486	-0.0002
65.9200	0.0486	-0.0007
65.9300	0.0486	-0.0012
65.9400	0.0486	-0.0017
65.9500	0.0486	-0.0022
65.9600	0.0486	-0.0026
65.9700	0.0485	-0.0031
65.9800	0.0485	-0.0036
65.9900	0.0485	-0.0041
66.0000	0.0484	-0.0046
66.0100	0.0484	-0.0051
66.0200	0.0483	-0.0055
66.0300	0.0483	-0.0060
66.0400	0.0482	-0.0065
66.0500	0.0481	-0.0070
66.0600	0.0481	-0.0075
66.0700	0.0480	-0.0080
66.0800	0.0479	-0.0084
66.0900	0.0478	-0.0089
66.1000	0.0477	-0.0094
66.1100	0.0476	-0.0099
66.1200	0.0475	-0.0103
66.1300	0.0474	-0.0108
66.1400	0.0473	-0.0113
66.1500	0.0472	-0.0118
66.1600	0.0471	-0.0122
66.1700	0.0469	-0.0127
66.1800	0.0468	-0.0132
66.1900	0.0467	-0.0136
66.2000	0.0465	-0.0141
66.2100	0.0464	-0.0146
66.2200	0.0463	-0.0150
66.2300	0.0461	-0.0155
66.2400	0.0459	-0.0159
66.2500	0.0458	-0.0164
66.2600	0.0456	-0.0168
66.2700	0.0454	-0.0173
66.2800	0.0453	-0.0178
66.2900	0.0451	-0.0182
66.3000	0.0449	-0.0187
66.3100	0.0447	-0.0191
66.3200	0.0445	-0.0195
66.3300	0.0443	-0.0200
66.3400	0.0441	-0.0204
66.3500	0.0439	-0.0209
66.3600	0.0437	-0.0213
66.3700	0.0435	-0.0217
66.3800	0.0433	-0.0222
66.3900	0.0430	-0.0226
66.4000	0.0428	-0.0230
66.4100	0.0426	-0.0234
66.4200	0.0423	-0.0239
66.4300	0.0421	-0.0243
66.4400	0.0419	-0.0247
66.4500	0.0416	-0.0251
66.4600	0.0414	-0.0255
66.4700	0.0411	-0.0259
66.4800	0.0408	-0.0263
66.4900	0.0406	-0.0267
66.5000	0.0403	-0.0271
66.5100	0.0400	-0.0275
66.5200	0.0398	-0.0279
66.5300	0.0395	-0.0283
66.5400	0.0392	-0.0287
66.5500	0.0389	-0.0291
66.5600	0.0386	-0.0295
66.5700	0.0383	-0.0298
66.5800	0.0380	-0.0302
66.5900	0.0377	-0.0306
66.6000	0.0374	-0.0309
66.6100	0.0371	-0.0313
66.6200	0.0368	-0.0317
66.6300	0.0365	-0.0320
66.6400	0.0361	-0.0324
66.6500	0.0358	-0.0327
66.6600	0.0355	-0.0331
66.6700	0.0351	-0.0334
66.6800	0.0348	-0.0338
66.6900	0.0345	-0.0341
66.7000	0.0341	-0.0344
66.7100	0.0338	-0.0348
66.7200	0.0334	-0.0351
66.7300	0.0331	-0.0354
66.7400	0.0327	-0.0357
66.7500	0.0324	-0.0361
66.7600	0.0320	-0.0364
66.7700	0.0316	-0.0367
66.7800	0.0313	-0.0370
66.7900	0.0309	-0.0373
66.8000	0.0305	-0.0376
66.8100	0.0301	-0.0379
66.8200	0.0298	-0.0382
66.8300	0.0294	-0.0384
66.8400	0.0290	-0.0387
66.8500	0.0286	-0.0390
66.8600	0.0282	-0.0393
66.8700	0.0278	-0.0395
66.8800	0.0274	-0.0398
66.8900	0.0270	-0.0401
66.9000	0.0266	-0.0403
66.9100	0.0262	-0.0406
66.9200	0.0258	-0.0408
66.9300	0.0254	-0.0411
66.9400	0.0250	-0.0413
66.9500	0.0246	-0.0415
66.9600	0.0242	-0.0418
66.9700	0.0237	-0.0420
66.9800	0.0233	-0.0422
66.9900	0.0229	-0.0424
67.0000	0.0225	-0.0427
67.0100	0.0220	-0.0429
67.0200	0.0216	-0.0431
67.0300	0.0212	-0.0433
67.0400	0.0208	-0.0435
67.0500	0.0203	-0.0437
67.0600	0.0199	-0.0438
67.0700	0.0194	-0.0440
67.0800	0.0190	-0.0442
67.0900	0.0186	-0.0444
67.1000	0.0181	-0.0445
67.1100	0.0177	-0.0447
67.1200	0.0172	-0.0449
67.1300	0.0168	-0.0450
67.1400	0.0163	-0.0452
67.1500	0.0159	-0.0453
67.1600	0.0154	-0.0455
67.1700	0.0150	-0.0456
67.1800	0.0145	-0.0457
67.1900	0.0140	-0.0459
67.2000	0.0136	-0.0460
67.2100	0.0131	-0.0461
67.2200	0.0127	-0.0462
67.2300	0.0122	-0.0463
67.2400	0.0117	-0.0464
67.2500	0.0113	-0.0465
67.2600	0.0108	-0.0466
67.2700	0.0103	-0.0467
67.2800	0.0099	-0.0468
67.2900	0.0094	-0.0469
67.3000	0.0089	-0.0469
67.3100	0.0085	-0.0470
67.3200	0.0080	-0.0471
67.3300	0.0075	-0.0471
67.3400	0.0070	-0.0472
67.3500	0.0066	-0.0472
67.3600	0.0061	-0.0473
67.3700	0.0056	-0.0473
67.3800	0.0052	-0.0474
67.3900	0.0047	-0.0474
67.4000	0.0042	-0.0474
67.4100	0.0037	-0.0475
67.4200	0.0033	-0.0475
67.4300	0.0028	-0.0475
67.4400	0.0023	-0.0475
67.4500	0.0018	-0.0475
67.4600	0.0014	-0.0475
67.4700	0.0009	-0.0475
67.4800	0.0004	-0.0475
67.4900	-0.0001	-0.0475
67.5000	-0.0005	-0.0474
67.5100	-0.0010	-0.0474
67.5200	-0.0015	-0.0474
67.5300	-0.0020	-0.0474
67.5400	-0.0024	-0.0473
67.5500	-0.0029	-0.0473
67.5600	-0.0034	-0.0472
67.5700	-0.0039	-0.0472
67.5800	-0.0043	-0.0471
67.5900	-0.0048	-0.0471
67.6000	-0.0053	-0.0470
67.6100	-0.0057	-0.0469
67.6200	-0.0062	-0.0468
67.6300	-0.0067	-0.0468
67.6400	-0.0071	-0.0467
67.6500	-0.0076	-0.0466
67.6600	-0.0081	-0.0465
67.6700	-0.0085	-0.0464
67.6800	-0.0090	-0.0463
67.6900	-0.0095	-0.0462
67.7000	-0.0099	-0.0461
67.7100	-0.0104	-0.0459
67.7200	-0.0108	-0.0458
67.7300	-0.0113	-0.0457
67.7400	-0.0118	-0.0456
67.7500	-0.0122	-0.0454
67.7600	-0.0127	-0.0453
67.7700	-0.0131	-0.0451
67.7800	-0.0136	-0.0450
67.7900	-0.0140	-0.0448
67.8000	-0.0145	-0.0447
67.8100	-0.0149	-0.0445
67.8200	-0.0154	-0.0444
67.8300	-0.0158	-0.0442
67.8400	-0.0162	-0.0440
67.8500	-0.0167	-0.0438
67.8600	-0.0171	-0.0437
67.8700	-0.0176	-0.0435
67.8800	-0.0180	-0.0433
67.8900	-0.0184	-0.0431
67.9000	-0.0188	-0.0429
67.9100	-0.0193	-0.0427
67.9200	-0.0197	-0.0425
67.9300	-0.0201	-0.0423
67.9400	-0.0205	-0.0420
67.9500	-0.0210	-0.0418
67.9600	-0.0214	-0.0416
67.9700	-0.0218	-0.0414
67.9800	-0.0222	-0.0411
67.9900	-0.0226	-0.0409
68.0000	-0.0230	-0.0407
68.0100	-0.0234	-0.0404
68.0200	-0.0238	-0.0402
68.0300	-0.0242	-0.0399
68.0400	-0.0246	-0.0397
68.0500	-0.0250	-0.0394
68.0600	-0.0254	-0.0391
68.0700	-0.0258	-0.0389
68.0800	-0.0262	-0.0386
68.0900	-0.0266	-0.0383
68.1000	-0.0270	-0.0380
68.1100	-0.0273	-0.0378
68.1200	-0.0277	-0.0375
68.1300	-0.0281	-0.0372
68.1400	-0.0285	-0.0369
68.1500	-0.0288	-0.0366
68.1600	-0.0292	-0.0363
68.1700	-0.0296	-0.0360
68.1800	-0.0299	-0.0357
68.1900	-0.0303	-0.0354
68.2000	-0.0306	-0.0351
68.2100	-0.0310	-0.0347
68.2200	-0.0313	-0.0344
68.2300	-0.0317	-0.0341
68.2400	-0.0320	-0.0338
68.2500	-0.0323	-0.0334
68.2600	-0.0327	-0.0331
68.2700	-0.0330	-0.0328
68.2800	-0.0333	-0.0324
68.2900	-0.0336	-0.0321
68.3000	-0.0340	-0.0317
68.3100	-0.0343	-0.0314
68.3200	-0.0346	-0.0310
68.3300	-0.0349	-0.0307
68.3400	-0.0352	-0.0303
68.3500	-0.0355	-0.0300
68.3600	-0.0358	-0.0296
68.3700	-0.0361	-0.0292
68.3800	-0.0364	-0.0289
68.3900	-0.0367	-0.0285
68.4000	-0.0370	-0.0281
68.4100	-0.0372	-0.0277
68.4200	-0.0375	-0.0274
68.4300	-0.0378	-0.0270
68.4400	-0.0381	-0.0266
68.4500	-0.0383	-0.0262
68.4600	-0.0386	-0.0258
68.4700	-0.0388	-0.0254
68.4800	-0.0391	-0.0250
68.4900	-0.0393	-0.0246
68.5000	-0.0396	-0.0242
68.5100	-0.0398	-0.0238
68.5200	-0.0401	-0.0234
68.5300	-0.0403	-0.0230
68.5400	-0.0405	-0.0226
68.5500	-0.0407	-0.0222
68.5600	-0.0410	-0.0218
68.5700	-0.0412	-0.0214
68.5800	-0.0414	-0.0210
68.5900	-0.0416	-0.0205
68.6000	-0.0418	-0.0201
68.6100	-0.0420	-0.0197
68.6200	-0.0422	-0.0193
68.6300	-0.0424	-0.0189
68.6400	-0.0426	-0.0184
68.6500	-0.0428	-0.0180
68.6600	-0.0429	-0.0176
68.6700	-0.0431	-0.0171
68.6800	-0.0433	-0.0167
68.6900	-0.0434	-0.0163
68.7000	-0.0436	-0.0158
68.7100	-0.0438	-0.0154
68.7200	-0.0439	-0.0150
68.7300	-0.0441	-0.0145
68.7400	-0.0442	-0.0141
68.7500	-0.0443	-0.0136
68.7600	-0.0445	-0.0132
68.7700	-0.0446	-0.0127
68.7800	-0.0447	-0.0123
68.7900	-0.0448	-0.0118
68.8000	-0.0450	-0.0114
68.8100	-0.0451	-0.0109
68.8200	-0.0452	-0.0105
68.8300	-0.0453	-0.0100
68.8400	-0.0454	-0.0096
68.8500	-0.0455	-0.0091
68.8600	-0.0456	-0.0087
68.8700	-0.0456	-0.0082
68.8800	-0.0457	-0.0078
68.8900	-0.0458	-0.0073
68.9000	-0.0459	-0.0068
68.9100	-0.0459	-0.0064
68.9200	-0.0460	-0.0059
68.9300	-0.0461	-0.0055
68.9400	-0.0461	-0.0050
68.9500	-0.0462	-0.0045
68.9600	-0.0462	-0.0041
68.9700	-0.0462	-0.0036
68.9800	-0.0463	-0.0031
68.9900	-0.0463	-0.0027
69.0000	-0.0463	-0.0022
69.0100	-0.0463	-0.0018
69.0200	-0.0464	-0.0013
69.0300	-0.0464	-0.0008
69.0400	-0.0464	-0.0004
69.0500	-0.0464	0.0001
69.0600	-0.0464	0.0006
69.0700	-0.0464	0.0010
69.0800	-0.0464	0.0015
69.0900	-0.0463	0.0020
69.1000	-0.0463	0.0024
69.1100	-0.0463	0.0029
69.1200	-0.0463	0.0033
69.1300	-0.0462	0.0038
69.1400	-0.0462	0.0043
69.1500	-0.0461	0.0047
69.1600	-0.0461	0.0052
69.1700	-0.0460	0.0057
69.1800	-0.0460	0.0061
69.1900	-0.0459	0.0066
69.2000	-0.0458	0.0070
69.2100	-0.0458	0.0075
69.2200	-0.0457	0.0079
69.2300	-0.0456	0.0084
69.2400	-0.0455	0.0089
69.2500	-0.0454	0.0093
69.2600	-0.0453	0.0098
69.2700	-0.0452	0.0102
69.2800	-0.0451	0.0107
69.2900	-0.0450	0.0111
69.3000	-0.0449	0.0116
69.3100	-0.0448	0.0120
69.3200	-0.0447	0.0125
69.3300	-0.0445	0.0129
69.3400	-0.0444	0.0133
69.3500	-0.0443	0.0138
69.3600	-0.0441	0.0142
69.3700	-0.0440	0.0147
69.3800	-0.0438	0.0151
69.3900	-0.0437	0.0155
69.4000	-0.0435	0.0160
69.4100	-0.0434	0.0164
69.4200	-0.0432	0.0168
69.4300	-0.0430	0.0173
69.4400	-0.0429	0.0177
69.4500	-0.0427	0.0181
69.4600	-0.0425	0.0185
69.4700	-0.0423	0.0190
69.4800	-0.0421	0.0194
69.4900	-0.0419	0.0198
69.5000	-0.0417	0.0202
69.5100	-0.0415	0.0206
69.5200	-0.0413	0.0210
69.5300	-0.0411	0.0214
69.5400	-0.0409	0.0219
69.5500	-0.0407	0.0223
69.5600	-0.0404	0.0227
69.5700	-0.0402	0.0231
69.5800	-0.0400	0.0235
69.5900	-0.0397	0.0239
69.6000	-0.0395	0.0242
69.6100	-0.0393	0.0246
69.6200	-0.0390	0.0250
69.6300	-0.0388	0.0254
69.6400	-0.0385	0.0258
69.6500	-0.0382	0.0262
69.6600	-0.0380	0.0265
69.6700	-0.0377	0.0269
69.6800	-0.0374	0.0273
69.6900	-0.0372	0.0276
69.7000	-0.0369	0.0280
69.7100	-0.0366	0.0284
69.7200	-0.0363	0.0287
